Name,CategoriesTags,Address,City,State,Country,Zip,Phone,Fax,email,website,External URL,description,Operating Hours
Regenesis - A Center for Vitality and Wellness,,176 Fairway Drive,Kerrville,TX,,78028,830-792-0805,,,www.genesisgyn.com,,,
Regenesis - A Center for Vitality and Wellness,,176 Fairway Drive,Kerrville,TX,,78028,830-792-0805,,,www.genesisgyn.com,,,
Regenesis Anti-Aging and Aesthetics Center,,300 Randolph Ave.,Huntsville ,AL,,35801,256-715-8193,,,www.drregenesis.com,,,
Regenesis Wellness,,2310 Vickers Dr ,Colorado Springs,CO,,80918,719-428-5310,,,www.regenesis4wellness.com,,,
"Rejuvenate Health, LLC",,6205 43rd Street,Lubbock,TX,,79407,806-749-2263,,,,,,
"Rejuvenate Health, LLC",,6205 43rd Street,Lubbock,TX,,79407,806-749-2263,,,,,,
"Rejuvenate Health, LLC",,6205 43rd Street,Lubbock,TX,,79407,806-749-2263,,,,,,
"Renaissance Women's Healthcare, P.A.",,5115 S. McColl Rd.,Edinburg,TX,,78539,956-683-7900,,,,,,
"Renaissance Women's Healthcare, P.A.",,5115 S. McColl Rd.,Edinburg,TX,,78539,956-683-7900,,,,,,
"Renaissance Women's Healthcare, P.A.",,5115 S. McColl Rd.,Edinburg,TX,,78539,956-683-7900,,,,,,
"Renaissance Women's Healthcare, P.A.",,5115 S. McColl Rd.,Edinburg,TX,,78539,956-683-7900,,,,,,
Renaissanics at Pineapple Health ,,12010 S. Warner-Elliot Loop Suite 1,Phoenix,AZ,,85044,480-961-2366,,,www.foothillsfamilymed.com,,,
Renaissanics at Pineapple Health ,,12010 S. Warner-Elliot Loop Suite 1,Phoenix,AZ,,85044,480-961-2366,,,www.foothillsfamilymed.com,,,
Renaissanics at Pineapple Health ,,12010 S. Warner-Elliot Loop Suite 1,Phoenix,AZ,,85044,480-961-2366,,,www.foothillsfamilymed.com,,,
Renew Hormonal Health and Wellness,,1900 South Coulter Suite A,Amarillo,TX,,79106,806-418-6886,,,www.laceymeeks.com,,,
Renew Hormonal Health and Wellness,,1900 South Coulter Suite A,Amarillo,TX,,79106,806-418-6886,,,www.laceymeeks.com,,,
Renew Hormonal Health and Wellness,,1900 South Coulter Suite A,Amarillo,TX,,79106,806-418-6886,,,www.laceymeeks.com,,,
Renew Me MD,,"8550 NE 138 Lane, Bldg. 100, Suite 102",Lady Lake,FL,,32159,352-633-0686,,,www.miamiobgyns.com,,,
Renew Wellness ,,3939 Texas Boulevard,Texarkana,TX,,75503,903-255-6398,,,,,,
Resilient Health,,3410 Far West Blvd Suite 100,Austin,TX,,78731,512-717-9775,,,www.resilienthealthaustin.com,,,
Restoration Med Spa,,250 Executive Park Blvd. Suite 105,Winston-Salem,NC,,27103,336-999-8295,,,www.restorationmedspa.com,,,
Restoration Med Spa,,250 Executive Park Blvd. Suite 105,Winston-Salem,NC,,27103,336-999-8295,,,www.restorationmedspa.com,,,
Restoration Medical Aesthetics,,5100 W. 20th St. ,Greeley,CO,,80634,970-396-4856,,,www.restorationmed.com,,,
Restore Orthopedics & Spine Center,,"1120 West La Veta Ave., Suite 300",Orange,CA,,92868,714-598-1745,,,http://restoreorthopedics.com,,,
Restore Orthopedics & Spine Center,,"1120 West La Veta Ave., Suite 300",Orange,CA,,92868,714-598-1745,,,http://restoreorthopedics.com,,,
Restore Wellness Centre,,"4601 Buffalo Gap Rd., Suite B1",Abilene,TX,,79606,325-704-5069,,,www.restorewellnesscentre.com,,,
"Restoring Health Medical Institute, Inc",,"7365 Carnelian St., Ste 219",Rancho Cucamonga,CA,,91730,888-774-3254,,,\,,,
Revalla Plastic Surgery & Medical Aesthetics,,"7750 South Broadway Street, Suite 150",Littleton,CO,,80122,720-283-2500,,,www.revalla.com,,,
RevitaLife Vitality Center,,"600 N. Cattleman Road, Suite 110",Sarasota,FL,,34232,941-377-4555,,,www.revitalifesarasota.com,,,
Revitalive,,104 Quail Trail Unit B,Edgewood,NM,,87015,505-208-0204,,,,,,
Revitalive,,104 Quail Trail Unit B,Edgewood,NM,,87015,505-208-0204,,,,,,
Revitalive,,104 Quail Trail Unit B,Edgewood,NM,,87015,505-208-0204,,,,,,
Revitalive,,104 Quail Trail Unit B,Edgewood,NM,,87015,505-208-0204,,,,,,
Revitalive,,104 Quail Trail Unit B,Edgewood,NM,,87015,505-208-0204,,,,,,
Revitalized Health ,,7761 Shaffer Parkway ste 120,Littleton,CO,,80127,720-361-2302,,,www.revitalized-health.com,,,
Revitalized Health ,,7761 Shaffer Parkway ste 120,Littleton,CO,,80127,720-361-2302,,,www.revitalized-health.com,,,
Revitalized Health ,,7761 Shaffer Parkway ste 120,Littleton,CO,,80127,720-361-2302,,,www.revitalized-health.com,,,
Revive Lifestyle Medicine,,"8201 Cantrell Road, Suite 300",Little Rock,AR,,72227,501-779-8554,,,https://www.myhousecall.com ,,,
Revivify Medical Spa,,"3560 Delaware Street, Suite 107 ",Beaumont,TX,,77706,409-347-7976,,,www.revivifymedicalspa.com,,,
Revivify Medical Spa,,"3560 Delaware Street, Suite 107 ",Beaumont,TX,,77706,409-347-7976,,,www.revivifymedicalspa.com,,,
Revivify Medical Spa,,"3560 Delaware Street, Suite 107 ",Beaumont,TX,,77706,409-347-7976,,,www.revivifymedicalspa.com,,,
Ringgold Ready Clinic,,7566 Nashville St.,Ringgold,GA,,30736,706-935-3600,,,www.ringgoldreadyclinic.com ,,,
Ringgold Ready Clinic,,7566 Nashville St.,Ringgold,GA,,30736,706-935-3600,,,www.ringgoldreadyclinic.com ,,,
Ritz Med Spa,,"125 Cool Springs Blvd., Suite 280",Franklin,TN,,37067,615-435-3433,,,www.ritzmedspa.com,,,
Ritz Med Spa,,"125 Cool Springs Blvd., Suite 280",Franklin,TN,,37067,615-435-3433,,,www.ritzmedspa.com,,,
Ritz Med Spa,,"125 Cool Springs Blvd., Suite 280",Franklin,TN,,37067,615-435-3433,,,www.baconmdlaser.com,,,
Ritz Med Spa,,"125 Cool Springs Blvd., Suite 280",Franklin,TN,,37067,615-435-3433,,,www.baconmdlaser.com,,,
Ritz Med Spa,,"125 Cool Springs Blvd., Suite 280",Franklin,TN,,37067,615-435-3433,,,www.baconmdlaser.com,,,
Ritz Med Spa,,"125 Cool Springs Blvd., Suite 280",Franklin,TN,,37067,615-435-3433,,,www.baconmdlaser.com,,,
River Hills Family Medicine,,"7011 Ribelin Ranch Drive, Suite 200",Austin,TX,,78750,512-345-7436,,,www.riverhillsfm.com,,,
River Hills Family Medicine,,"7011 Ribelin Ranch Drive, Suite 200",Austin,TX,,78750,512-345-7436,,,www.riverhillsfm.com,,,
River Oaks Gynecology & Aesthetics,,4340 S. Westheimer Rd. #250,Houston,TX,,77027,713-955-6560,,,www.rogagynandskin.com,,,
River Oaks Gynecology & Aesthetics,,4340 S. Westheimer Rd. #250,Houston,TX,,77027,713-955-6560,,,www.rogagynandskin.com,,,
Riverwalk Ob-Gyn PLLC,,525 Oak Centre Dr. Suite 300,San Antonio,TX,,78258,210-402-6022,,,,,,
Robert Hogue MD,,101 South Park Drive #A,Brownwood,TX,,76801,325-646-6568,,,,,,
Robert Hogue MD,,101 South Park Drive #A,Brownwood,TX,,76801,325-646-6568,,,,,,
"Robeson Medical, Serenity Integrated Medical Spa",,3115 Boone Trail Rd,Fayetteville,NC,,28306,910-485-4172,,,,,,
Robinhood Integrative Health,,3288 Robinhood Rd,Winston-Salem,NC,,27106,336-768-3335,,,www.robinhoodintegrativehealth.com,,,
Robinhood Integrative Health,,3288 Robinhood Rd,Winston-Salem,NC,,27106,336-768-3335,,,www.robinhoodintegrativehealth.com,,,
Rock Creek Wellness,,5401 College Boulevard #203,Leawood,KS,,66211,913-727-7700,,,http://www.rockcreekwellness.com/,,,
Rockford Pain Management,,6451 E Riverside Dr Suite 103,Rockford,IL,,61114,815-639-9900,,,www.rockckfordpainmanagement.com,,,
Rockford Pain Management,,6451 E Riverside Dr Suite 103,Rockford,IL,,61114,815-639-9900,,,www.rockckfordpainmanagement.com,,,
Rockrimmon Integrated Medical,,425 Rockrimmon Blvd #100 ,Colorado Springs,CO,,80919,719-593-1969,,,www.rockrimmonmedical.com,,,
Rosemary A Bates MD,,"6300 Stonewood Drive, Suite 302",Plano,TX,,75024,972-943-8597,,,www.drbateswellness.com,,,
Rosen Medical Center,,7656 International Drive,Orlando,FL,,32819,407-996-4554,,,,,,
Rosen Medical Center,,7656 International Drive,Orlando,FL,,32819,407-996-4554,,,,,,
Rosen Medical Center,,7656 International Drive,Orlando,FL,,32819,407-996-4554,,,,,,
"Roussel Clement, MD",,6265 39th Street,Groves,TX,,77619,409-962-4400,,,,,,
Ruan Medical Group,,5252 Hollister St. Ste 201 ,Houston,TX,,77040,713-690-1991,,,www.txmedlife.org,,,
Ruan Medical Group,,5252 Hollister St. Ste 201 ,Houston,TX,,77040,713-690-1991,,,www.txmedlife.org,,,
Ruan Medical Group,,5252 Hollister St. Ste 201 ,Houston,TX,,77040,713-690-1991,,,www.txmedlife.org,,,
Ruan Medical Group,,5252 Hollister St. Ste 201 ,Houston,TX,,77040,713-690-1991,,,www.txmedlife.org,,,
Russak Personalized Medicine,,8200 E Belleview Ave Ste 203C,Greenwood Village,CO,,80111,303-221-6796,,,,,,
S Mays MD PA,,"131 E. Redstone Ave, Suite 109",Crestview,FL,,32539,850-683-1100,,,www.crestviewgynecologist.com,,,
S Mays MD PA,,"131 E. Redstone Ave, Suite 109",Crestview,FL,,32539,850-683-1100,,,www.crestviewgynecologist.com,,,
Sachdev Wellness Clinic,,1322 Space Park Dr. Suite A-110,Houston,TX,,77508,281-542-7800,,,www.sachdevwc.com,,,
Salem Women's Clinic,,1395 Liberty St. SE,Salem,OR,,97302,503-581-9355,,,www.salemwomensclinic.com,,,
Salem Women's Clinic,,1395 Liberty St. SE,Salem,OR,,97302,503-581-9355,,,www.salemwomensclinic.com,,,
Salt Lake City Med Spa,,2138 S. Highland Dr.,Salt Lake City,UT,,84106,801-419-0551,,,www.slcmedspa.com,,,
Samaritan OBGYN,,"6440 W. Newberry Road, Ste 204",Gainesville,FL,,32605,352-872-5171,,,www.gvilleobgyn.com,,,
Santi Internal Medicine,,1300 E. Burleigh Blvd.,Tavares,FL,,32778,352-742-1500,,,,,,
Scotland Primary Care and Perfect Fit Medical Weight Loss,,805 S. Main,Laurinburg,NC,,28352,910-506-4679,,,www.perfectfitweightloss.com,,,
SeaPointe Medical,,1300 Avenida Vista Hermosa #100,San Clemente,CA,,92673,949-218-3001,,,,,,
Servicios Gineco Obstetricos Del Norte,,Marginal A6 Urb San Salvador,Manati,PR,,674,787-621-6578,,,,,,
Seymour Results,,3303 Colorado Blvd. ,Denton,TX,,76210,940-484-1887,,,www.seymourresultsmd.com,,,
Seymour Results,,3303 Colorado Blvd. ,Denton,TX,,76210,940-484-1887,,,www.seymourresultsmd.com,,,
Shane Gilliam MD PA,,"205 E. Frey, Suite 201",Stephenville,TX,,76401,254-965-2313,,,,,,
Shannon Advanced Hormone Institute,,3326 E. Southcross Blvd.,San Antonio,TX,,78223,210-532-3216,,,www.shannonfamilypractice.com,,,
"Shannon M. Juno, MD, PA",,1720 North Von Minden,La Grange,TX,,78945,979-968-2700,,,,,,
Sharpless Wellness Center,,"18059 Hwy 105 West, Suite 125",Montgomery,TX,,77356,936-449-8058,,,,,,
"Shelley M. Shepard, MD",,"1206 W. 4th St., Suite 1",Gillette,WY,,82716,307-685-0130,,,www.revitalizellc.com,,,
Shylesh Ganta MD PA,,3401 Greenbriar Suite 100,Midland,TX,,79707,432-686-0000,,,www.midlandmd.com,,,
Shylesh Ganta MD PA,,3401 Greenbriar Suite 100,Midland,TX,,79707,432-686-0000,,,www.midlandmd.com,,,
Signature Health and Wellness,,"6001 Jackson Square Blvd, #100",La Vergne,TN,,37086,615-793-9900,,,www.signaturefamilyhealth.com,,,
Signature Health and Wellness,,589 Stewarts Ferry Pike,Nashville,TN,,37214,615-457-3632,,,www.signaturefamilyhealth.com,,,
Signature Health and Wellness,,589 Stewarts Ferry Pike,Nashville,TN,,37214,615-457-3632,,,www.signaturefamilyhealth.com,,,
Signature Health and Wellness,,925 S. Church St. #A-300,Murfreesboro,TN,,37130,615-988-2700,,,www.signaturefamilyhealth.com,,,
Signature Skin Care,,1300 East 9th Street #6,Edmond,OK,,73034,405-341-6009,,,www.signatureskincare.com,,,
Siouxland Adult Medicine Clinic,,1605 Douglas St.,Sioux City,IA,,51105,712-234-1005,,,,,,
Siouxland Adult Medicine Clinic,,1605 Douglas St.,Sioux City,IA,,51105,712-234-1005,,,,,,
Siouxland Adult Medicine Clinic,,1605 Douglas St.,Sioux City,IA,,51105,712-234-1005,,,,,,
Skin and Body Works,,808 Woodrow Wilson Ray Cir,Bridgeport,TX,,76426,940-683-3111,,,www.skinandbodyworksspa.com,,,
Skin Diva Medical Aesthetics,,"16535 Huebner Road, Suite 108",San Antonio,TX,,78248,210-800-9696,,,www.skindiva.com,,,
Skin Essentials Med Spa,,11464 Space Center Blvd.,Houston,TX,,77059,281-487-2828,,,www.skinessentialsms.com,,,
Skin Essentials Med Spa,,11464 Space Center Blvd.,Houston,TX,,77059,281-487-2828,,,www.skinessentialsms.com,,,
Skin Essentials Med Spa,,11464 Space Center Blvd.,Houston,TX,,77059,281-487-2828,,,www.skinessentialsms.com,,,
"Skinmedix, Inc.",,555 Pier Ave. Suite E,Hermosa Beach,CA,,90254,310-374-6600,,,www.skin-medix.com,,,
"Skinmedix, Inc.",,555 Pier Ave. Suite E,Hermosa Beach,CA,,90254,310-374-6600,,,www.skin-medix.com,,,
"Skinmedix, Inc.",,555 Pier Ave. Suite E,Hermosa Beach,CA,,90254,310-374-6600,,,www.skin-medix.com,,,
Snohomish Naturopathis Clinic,,"1101 Avenue D, Suite D103",Snohomish,WA,,98290,360-568-2686,,,www.snohomishnaturopathic.com,,,
Snohomish Naturopathis Clinic,,"1101 Avenue D, Suite D103",Snohomish,WA,,98290,360-568-2686,,,www.snohomishnaturopathic.com,,,
Soma Medical Center,,"3255 Forest Hill Blvd., Suite 103",West Palm Beach,FL,,33406,561-964-4577,,,somamedicalcenter.com,,,
Sorrento Valley Pain Relief Center,,5955 Mira Mesa Blvd. Suite D,San Diego,CA,,92121,858-404-5944,,,www.sorrentovalleypainrelief.com,,,
South Baldwin Hormone & Wellness,,1620 N. McKenzie Street,Foley,AL,,36535,251-943-2141,,,www.southbaldwinobgyn.com,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,"7780 South Broadway, Suite 280",Littleton,CO,,80122,303-738-1100,,,,,,
South Denver OBGYN,,2352 Meadows Blvd. Suite 255,Castle Rock,CO,,80109,303-738-1100,,,,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas OB/Gyn Associates PA,,"755 North 11th Street, P4200",Beaumont,TX,,77702,409-899-1499,,,www.southeasttexasobgyn.com,,,
Southeast Texas Occupational Medicine,,8525 9th Ave.,Port Arthur,TX,,77642,409-923-1211,,,www.bfpa1.com,,,
Southeast Texas Occupational Medicine,,8525 9th Ave.,Port Arthur,TX,,77642,409-923-1211,,,www.bfpa1.com,,,
Southern Colorado Clinic,,3676 Parker Blvd.,Pueblo,CO,,81008,719-553-2201,,,https://mynewskinspa.com/,,,
Southern Colorado Clinic,,3676 Parker Blvd.,Pueblo,CO,,81008,719-553-2201,,,https://mynewskinspa.com/,,,
Southern Colorado Clinic,,3676 Parker Blvd.,Pueblo,CO,,81008,719-553-2201,,,https://mynewskinspa.com/,,,
Southern Obstetrics and Gynecologic Center PSC,,909 Ave TIto Castro Suite 129,Ponce ,PR,,716,787-837-6419,,,,,,
Southwest Integrative Health Center,,"5310 Homestead NE, Bldg. 4",Albuquerque,NM,,87110,505-256-3648,,,www.swihc.com,,,
Southwest Integrative Health Center,,"5310 Homestead NE, Bldg. 4",Albuquerque,NM,,87110,505-256-3648,,,www.swihc.com,,,
Spa 3:16,,"222 Gordon Street, PO Box 728",Bremen,GA,,30110,770-537-1236,,,www.316healthcare.us,,,
Spa 3:16,,"222 Gordon Street, PO Box 728",Bremen,GA,,30110,770-537-1236,,,www.316healthcare.us,,,
Spine and Joint Pain Center,,1110 NASA Parkway #104,Houston,TX,,77058,832-864-3606,,,,,,
Sports and Family Medicine of Boerne,,"136 Old San Antonio Road, Suite 406",Boerne,TX,,78006,830-816-5800,,,www.sfmboerne.com,,,
Sports and Family Medicine of Boerne,,"136 Old San Antonio Road, Suite 406",Boerne,TX,,78006,830-816-5800,,,www.sfmboerne.com,,,
Sports and Family Medicine of Boerne,,"136 Old San Antonio Road, Suite 406",Boerne,TX,,78006,830-816-5800,,,www.sfmboerne.com,,,
Sports and Family Medicine of Boerne,,"136 Old San Antonio Road, Suite 406",Boerne,TX,,78006,830-816-5800,,,www.sfmboerne.com,,,
"SSN Legacy Health, PLLC. ",,"2222 Greenhouse Rd., Suite 200",Houston,TX,,77084,281-206-8070,,,www.maktexas.com,,,
"SSN Legacy Health, PLLC. ",,"2222 Greenhouse Rd., Suite 200",Houston,TX,,77084,281-206-8070,,,www.maktexas.com,,,
"SSN Legacy Health, PLLC. ",,"2222 Greenhouse Rd., Suite 200",Houston,TX,,77084,281-206-8070,,,www.maktexas.com,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Elizabeth Urgent Care & Family Practice,,676 FM 517 Road West,Dickinson,TX,,77539,713-482-4535,,,www.stelizabethurgentcare.net,,,
St. Francis OBGYN Associates,,"2300 Manchester Expressway, Butler Pavilion Ste B001",Columbus,GA,,31904,706-324-4891,,,,,,
St. Francis OBGYN Associates,,"2300 Manchester Expressway, Butler Pavilion Ste B001",Columbus,GA,,31904,706-324-4891,,,,,,
St. Francis OBGYN Associates,,"2300 Manchester Expressway, Butler Pavilion Ste B001",Columbus,GA,,31904,706-324-4891,,,,,,
St. George Urology,,1490 E Foremaster Dr. Ste 300,St George,UT,,84790,435-688-2104,,,www.sturology.com,,,
"Standard Medical Clinic, PA",,2801 MacArthur Drive E,Orange,TX,,77630,409-920-4037,,,standardmedicalclinics.com,,,
"Standard Medical Clinic, PA",,"8333 9th Avenue, Suite A",Port Arthur,TX,,77642,409-727-2808,,,standardmedicalclinics.com,,,
Star Advanced Medicine,,120 S. York Rd. Ste 2A,Hatboro,PA,,19040,267-544-0664,,,www.staradvancedmed.com,,,
Stefanie McCain MD,,19 Hospital Dr.,Abilene,TX,,79606,325-690-0620,,,,,,
Steinmann Family Health,,320 Watson Powell Parkway,Des Moines,IA,,50309,515-243-2888,,,,,,
"Stephanie F. Cave, MD",,10562 South Glenstone Place,Baton Rouge,LA,,70810,225-767-7433,,,www.cypressintegrativemedicine.com,,,
"Stephanie F. Cave, MD",,10562 South Glenstone Place,Baton Rouge,LA,,70810,225-767-7433,,,www.cypressintegrativemedicine.com,,,
"Steven E. Cox, D.O.",,905 24th Ave. NW Suite C,Norman,OK,,73069,405-292-3060,,,,,,
"Steven K. Foster, MD",,190 Buttercup Creek Blvd.,Cedar Park,TX,,78613,512-336-5824,,,www.familymed-cedarpark.com,,,
"Steven K. Foster, MD",,190 Buttercup Creek Blvd.,Cedar Park,TX,,78613,512-336-5824,,,www.familymed-cedarpark.com,,,
"Steven Plimpton, M.D.",,515 E. Thomas Rd.,Phoenix,AZ,,85012,602-241-1717,,,www.doctorplimpton.com,,,
Stillwater Family Care,,1921 W. 6th Ste. A,Stillwater,OK,,74074,405-533-2433,,,www.stillwaterfamilycare.com,,,
Stockton Vitality & Health,,301 North Water St.,Ft. Stockton,TX,,79735,432-360-3029,,,,,,
Stone Creek Family Medicine,,"19782 Hwy 105 W., Suite 111",Montgomery,TX,,77356,936-582-0220,,,,,,
Stone Creek Family Medicine,,"19782 Hwy 105 W., Suite 111",Montgomery,TX,,77356,936-582-0220,,,,,,
Success By Design,,9095 Belcher Road,Pinellas Park,FL,,33782,727-548-0001,,,www.stpetersburgbioidenticalhormones.com,,,
Success By Design,,9095 Belcher Road,Pinellas Park,FL,,33782,727-548-0001,,,www.stpetersburgbioidenticalhormones.com,,,
Success By Design,,9095 Belcher Road,Pinellas Park,FL,,33782,727-548-0001,,,www.stpetersburgbioidenticalhormones.com,,,
Suhas Mantri MD,,3321 Unicorn Lake Blvd. Suite 121,Denton,TX,,76210,940-387-6248,,,www.womenscentre.net,,,
Suhas Mantri MD,,3321 Unicorn Lake Blvd. Suite 121,Denton,TX,,76210,940-387-6248,,,www.womenscentre.net,,,
Suhas Mantri MD,,3321 Unicorn Lake Blvd. Suite 121,Denton,TX,,76210,940-387-6248,,,www.womenscentre.net,,,
Suhas Mantri MD,,3321 Unicorn Lake Blvd. Suite 121,Denton,TX,,76210,940-387-6248,,,www.womenscentre.net,,,
"Summit Medical Care Center, LLC",,54 Garden Center,Broomfield,CO,,80020,303-466-3232,,,www.summitmedicalcc.com,,,
"Summit Medical Care Center, LLC",,54 Garden Center,Broomfield,CO,,80020,303-466-3232,,,www.summitmedicalcc.com,,,
"Summit Medical Care Center, LLC",,54 Garden Center,Broomfield,CO,,80020,303-466-3232,,,www.summitmedicalcc.com,,,
SupraCare Family Health,,310 E Hoskins,New Boston,TX,,75570,903-628-7877,,,www.supracareclinic.com,,,
Svelte Weight Loss Center,,"580 Rinehart Road, Suite 110",Lake Mary,FL,,32746,407-805-8989,,,https://sveltemd.com ,,,
Svelte Weight Loss Center,,10902 Dylan Loren Circle,Orlando,FL,,32825,407-805-8989,,,https://sveltemd.com ,,,
Svelte Weight Loss Center,,7009 Dr Phillips Blvd #240,Orlando,FL,,32819,407-805-8989,,,https://sveltemd.com ,,,
SVM-MED LLC,,"1920 E Hallandale Beach Blvd, Suite 901",Hallandale Beach,FL,,33009,954-204-0054,,,,,,
Sweetwater OB GYN Associates,,16545 Southwest Frwy Suite 150,Sugar Land,TX,,77479,281-242-1400,,,https://sweetwaterobgyn.com/,,,
Sweetwater OB GYN Associates,,16545 Southwest Frwy Suite 150,Sugar Land,TX,,77479,281-242-1400,,,https://sweetwaterobgyn.com/,,,
Swiss OB/GYN,,4224 Swiss Avenue,Dallas,TX,,75204,214-821-9938,,,www.swissobgyn.com,,,
Synergy Elite Medical,,3501 Carriage Hill Dr. Unit B,Paragould,AR,,72450,870-236-2911,,,www.synergyelitemedical.com,,,
Synergy Elite Medical,,2400 Vanderbilt Beach Road #106,Naples,FL,,34109,239-631-6529,,,www.synergyelitemedical.com,,,
Synergy Elite Medical,,2400 Vanderbilt Beach Road #106,Naples,FL,,34109,239-631-6529,,,www.synergyelitemedical.com,,,
Synergy Integrative Medical Center,,"1036 Volvo Parkway, Suite 2",Chesapeake,VA,,23320,757-410-5462,,,www.synergymedicalcenter.com,,,
Synergy Integrative Medical Center,,"1036 Volvo Parkway, Suite 2",Chesapeake,VA,,23320,757-410-5462,,,www.synergymedicalcenter.com,,,
Synergy Med Spa,,"7928 Council Place, ste 116",Matthews,NC,,28105,704-575-9957,,,synergymedspacharlotte.com,,,
Tennessee's Comprehensive Pain Center,,1801 N. Jackson Street,Tullahoma,TN,,37388,931-454-1067,,,www.tennesseepaincenter.com,,,
Teresa Kowalczyk MD ,,"4221 Ridgecrest Dr., Suite 109",Greenville,TX,,75402,903-455-5686,,,gwwc4221.com,,,
"Terrell Clinic, LLC",,701 E. Reelfoot Ave. Ste 100,Union City,TN,,38261,731-885-9687,,,www.terrellclinic.com ,,,
"Terry L. Franklin, MD",,1011 Cass Street #106,Monterey,CA,,93940,831-647-3190,,,www.terryfranklinmd.com,,,
"Terry L. Franklin, MD",,1011 Cass Street #106,Monterey,CA,,93940,831-647-3190,,,www.terryfranklinmd.com,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Family Medicine Center,,506 Graham Drive Suite 200,Tomball,TX,,77375,281-255-3838,,,http://www.texasfamilymedicinecenter.com ,,,
Texas Health and Lifestyle Center,,25219 Kuykendahl St G120,The Woodlands,TX,,77375,832-698-2566,,,www.texashealthandlifestylecenter.com,,,
Texas Healthy Aging & Hormone Therapy,,1810 Acton Hwy.,Granbury,TX,,76049,940-325-3706,,,txhormonrtherapy.com,,,
